brood_year,stock_id,stock_name,region_id,life_hist,surv,origin,basin,exclude,dataset
2005,SAM,Samish,NOWA,SY,0.0361,H,PS,No,3
2006,SAM,Samish,NOWA,SY,0.0069,H,PS,No,3
2007,SAM,Samish,NOWA,SY,0.0319,H,PS,No,3
2008,SAM,Samish,NOWA,SY,0.0105,H,PS,No,3
2009,SAM,Samish,NOWA,SY,0.0276,H,PS,No,3
2010,SAM,Samish,NOWA,SY,0.0155,H,PS,No,3
2011,SAM,Samish,NOWA,SY,0.0297,H,PS,No,3
2012,SAM,Samish,NOWA,SY,0.0056,H,PS,No,3
2013,SAM,Samish,NOWA,SY,0.0038,H,PS,No,3
1971,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1972,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1973,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1974,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1975,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1976,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1977,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1978,SHU,Shuswap,FRA,SY,0.0121,H,SOG,No,3
1979,SHU,Shuswap,FRA,SY,0.0114,H,SOG,No,3
1980,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1981,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1982,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1983,SHU,Shuswap,FRA,SY,NA,H,SOG,No,3
1984,SHU,Shuswap,FRA,SY,0.067,H,SOG,No,3
1985,SHU,Shuswap,FRA,SY,0.049,H,SOG,No,3
1986,SHU,Shuswap,FRA,SY,0.0475,H,SOG,No,3
1987,SHU,Shuswap,FRA,SY,0.0351,H,SOG,No,3
1988,SHU,Shuswap,FRA,SY,0.0135,H,SOG,No,3
1989,SHU,Shuswap,FRA,SY,0.0101,H,SOG,No,3
1990,SHU,Shuswap,FRA,SY,0.0813,H,SOG,No,3
1991,SHU,Shuswap,FRA,SY,0.009,H,SOG,No,3
1992,SHU,Shuswap,FRA,SY,0.0323,H,SOG,No,3
1993,SHU,Shuswap,FRA,SY,0.021,H,SOG,No,3
1994,SHU,Shuswap,FRA,SY,0.0322,H,SOG,No,3
1995,SHU,Shuswap,FRA,SY,0.0273,H,SOG,No,3
1996,SHU,Shuswap,FRA,SY,0.0317,H,SOG,No,3
1997,SHU,Shuswap,FRA,SY,0.0073,H,SOG,No,3
1998,SHU,Shuswap,FRA,SY,0.0636,H,SOG,No,3
1999,SHU,Shuswap,FRA,SY,0.0516,H,SOG,No,3
2000,SHU,Shuswap,FRA,SY,0.0378,H,SOG,No,3
2001,SHU,Shuswap,FRA,SY,0.0239,H,SOG,No,3
2002,SHU,Shuswap,FRA,SY,0.0432,H,SOG,No,3
2003,SHU,Shuswap,FRA,SY,0.0087,H,SOG,No,3
2004,SHU,Shuswap,FRA,SY,0.0085,H,SOG,No,3
2005,SHU,Shuswap,FRA,SY,0.0352,H,SOG,No,3
2006,SHU,Shuswap,FRA,SY,0.0281,H,SOG,No,3
2007,SHU,Shuswap,FRA,SY,0.0218,H,SOG,No,3
2008,SHU,Shuswap,FRA,SY,0.0105,H,SOG,No,3
2009,SHU,Shuswap,FRA,SY,0.0135,H,SOG,No,3
2010,SHU,Shuswap,FRA,SY,0.056,H,SOG,No,3
2011,SHU,Shuswap,FRA,SY,0.0255,H,SOG,No,3
2012,SHU,Shuswap,FRA,SY,0.017,H,SOG,No,3
2013,SHU,Shuswap,FRA,SY,0.0157,H,SOG,No,3
1971,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1972,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1973,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1974,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1975,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1976,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1977,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1978,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1979,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1980,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1981,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1982,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1983,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1984,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1985,SKF,Skagit Spring,NPS,SY,0.0067,H,PS,No,3
1986,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1987,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1988,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1989,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1990,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1991,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1992,SKF,Skagit Spring,NPS,SY,NA,H,PS,No,3
1993,SKF,Skagit Spring,NPS,SY,0.0074,H,PS,No,3
1994,SKF,Skagit Spring,NPS,SY,0.0117,H,PS,No,3
1995,SKF,Skagit Spring,NPS,SY,0.0071,H,PS,No,3
1996,SKF,Skagit Spring,NPS,SY,0.0411,H,PS,No,3
1997,SKF,Skagit Spring,NPS,SY,0.0141,H,PS,No,3
1998,SKF,Skagit Spring,NPS,SY,0.028,H,PS,No,3
1999,SKF,Skagit Spring,NPS,SY,0.0147,H,PS,No,3
2000,SKF,Skagit Spring,NPS,SY,0.0073,H,PS,No,3
2001,SKF,Skagit Spring,NPS,SY,0.0093,H,PS,No,3
2002,SKF,Skagit Spring,NPS,SY,0.0167,H,PS,No,3
2003,SKF,Skagit Spring,NPS,SY,0.0184,H,PS,No,3
2004,SKF,Skagit Spring,NPS,SY,0.0266,H,PS,No,3
2005,SKF,Skagit Spring,NPS,SY,0.0091,H,PS,No,3
2006,SKF,Skagit Spring,NPS,SY,0.0115,H,PS,No,3
2007,SKF,Skagit Spring,NPS,SY,0.021,H,PS,No,3
2008,SKF,Skagit Spring,NPS,SY,0.0179,H,PS,No,3
2009,SKF,Skagit Spring,NPS,SY,0.0147,H,PS,No,3
2010,SKF,Skagit Spring,NPS,SY,0.0119,H,PS,No,3
2011,SKF,Skagit Spring,NPS,SY,0.0143,H,PS,No,3
2012,SKF,Skagit Spring,NPS,SY,0.0113,H,PS,No,3
2013,SKF,Skagit Spring,NPS,SY,0.0155,H,PS,No,3
1971,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1972,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1973,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1974,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1975,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1976,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1977,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1978,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1979,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1980,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1981,SKS,Skagit Spring Yearling,NPS,Y,0.04,H,PS,No,3
1982,SKS,Skagit Spring Yearling,NPS,Y,0.0148,H,PS,No,3
1983,SKS,Skagit Spring Yearling,NPS,Y,0.0058,H,PS,No,3
1984,SKS,Skagit Spring Yearling,NPS,Y,0.0156,H,PS,No,3
1985,SKS,Skagit Spring Yearling,NPS,Y,0.075,H,PS,No,3
1986,SKS,Skagit Spring Yearling,NPS,Y,0.0169,H,PS,No,3
1987,SKS,Skagit Spring Yearling,NPS,Y,0.0241,H,PS,No,3
1988,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1989,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1990,SKS,Skagit Spring Yearling,NPS,Y,0.027,H,PS,No,3
1991,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1992,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1993,SKS,Skagit Spring Yearling,NPS,Y,0.0112,H,PS,No,3
1994,SKS,Skagit Spring Yearling,NPS,Y,0.0139,H,PS,No,3
1995,SKS,Skagit Spring Yearling,NPS,Y,0.0372,H,PS,No,3
1996,SKS,Skagit Spring Yearling,NPS,Y,0.0085,H,PS,No,3
1997,SKS,Skagit Spring Yearling,NPS,Y,0.0089,H,PS,No,3
1998,SKS,Skagit Spring Yearling,NPS,Y,0.0059,H,PS,No,3
1999,SKS,Skagit Spring Yearling,NPS,Y,0.0607,H,PS,No,3
2000,SKS,Skagit Spring Yearling,NPS,Y,0.0518,H,PS,No,3
2001,SKS,Skagit Spring Yearling,NPS,Y,0.038,H,PS,No,3
2002,SKS,Skagit Spring Yearling,NPS,Y,0.0475,H,PS,No,3
2003,SKS,Skagit Spring Yearling,NPS,Y,0.0187,H,PS,No,3
2004,SKS,Skagit Spring Yearling,NPS,Y,0.0477,H,PS,No,3
2005,SKS,Skagit Spring Yearling,NPS,Y,0.0119,H,PS,No,3
2006,SKS,Skagit Spring Yearling,NPS,Y,0.0152,H,PS,No,3
2007,SKS,Skagit Spring Yearling,NPS,Y,0.0218,H,PS,No,3
2008,SKS,Skagit Spring Yearling,NPS,Y,0.0413,H,PS,No,3
2009,SKS,Skagit Spring Yearling,NPS,Y,0.014,H,PS,No,3
2010,SKS,Skagit Spring Yearling,NPS,Y,0.0266,H,PS,No,3
2011,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
2012,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
2013,SKS,Skagit Spring Yearling,NPS,Y,NA,H,PS,No,3
1971,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1972,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1973,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1974,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1975,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1976,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1977,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1978,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1979,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1980,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1981,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1982,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1983,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1984,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1985,SOO,Sooes,NWC,SY,0.0027,H,COAST,No,3
1986,SOO,Sooes,NWC,SY,0.0019,H,COAST,No,3
1987,SOO,Sooes,NWC,SY,0.0095,H,COAST,No,3
1988,SOO,Sooes,NWC,SY,NA,H,COAST,No,3
1989,SOO,Sooes,NWC,SY,0.0155,H,COAST,No,3
1990,SOO,Sooes,NWC,SY,0.0046,H,COAST,No,3
1991,SOO,Sooes,NWC,SY,0.0007,H,COAST,No,3
1992,SOO,Sooes,NWC,SY,0.0046,H,COAST,No,3
1993,SOO,Sooes,NWC,SY,0.005,H,COAST,No,3
1994,SOO,Sooes,NWC,SY,0.0022,H,COAST,No,3
1995,SOO,Sooes,NWC,SY,0.0036,H,COAST,No,3
1996,SOO,Sooes,NWC,SY,0.0011,H,COAST,No,3
1997,SOO,Sooes,NWC,SY,0.0026,H,COAST,No,3
1998,SOO,Sooes,NWC,SY,0.0085,H,COAST,No,3
1999,SOO,Sooes,NWC,SY,0.0095,H,COAST,No,3
2000,SOO,Sooes,NWC,SY,0.0118,H,COAST,No,3
2001,SOO,Sooes,NWC,SY,0.0083,H,COAST,No,3
2002,SOO,Sooes,NWC,SY,0.0009,H,COAST,No,3
2003,SOO,Sooes,NWC,SY,0.0006,H,COAST,No,3
2004,SOO,Sooes,NWC,SY,0.0001,H,COAST,No,3
2005,SOO,Sooes,NWC,SY,0.0059,H,COAST,No,3
2006,SOO,Sooes,NWC,SY,0.0011,H,COAST,No,3
2007,SOO,Sooes,NWC,SY,0.0179,H,COAST,No,3
2008,SOO,Sooes,NWC,SY,0.0074,H,COAST,No,3
2009,SOO,Sooes,NWC,SY,0.0041,H,COAST,No,3
2010,SOO,Sooes,NWC,SY,0.0065,H,COAST,No,3
2011,SOO,Sooes,NWC,SY,0.0192,H,COAST,No,3
2012,SOO,Sooes,NWC,SY,0.0159,H,COAST,No,3
2013,SOO,Sooes,NWC,SY,0.0019,H,COAST,No,3
1971,SPR,Spring Creek Tule,COL,SY,NA,H,COL,No,3
1972,SPR,Spring Creek Tule,COL,SY,0.0864,H,COL,No,3
1973,SPR,Spring Creek Tule,COL,SY,0.0373,H,COL,No,3
1974,SPR,Spring Creek Tule,COL,SY,0.0614,H,COL,No,3
1975,SPR,Spring Creek Tule,COL,SY,0.0262,H,COL,No,3
1976,SPR,Spring Creek Tule,COL,SY,0.0255,H,COL,No,3
1977,SPR,Spring Creek Tule,COL,SY,0.0307,H,COL,No,3
1978,SPR,Spring Creek Tule,COL,SY,0.0335,H,COL,No,3
1979,SPR,Spring Creek Tule,COL,SY,0.0399,H,COL,No,3
1980,SPR,Spring Creek Tule,COL,SY,0.0056,H,COL,No,3
1981,SPR,Spring Creek Tule,COL,SY,0.0106,H,COL,No,3
1982,SPR,Spring Creek Tule,COL,SY,0.0352,H,COL,No,3
1983,SPR,Spring Creek Tule,COL,SY,0.0039,H,COL,No,3
1984,SPR,Spring Creek Tule,COL,SY,0.0012,H,COL,No,3
1985,SPR,Spring Creek Tule,COL,SY,0.0038,H,COL,No,3
1986,SPR,Spring Creek Tule,COL,SY,0.0119,H,COL,No,3
1987,SPR,Spring Creek Tule,COL,SY,0.0089,H,COL,No,3
1988,SPR,Spring Creek Tule,COL,SY,0.0141,H,COL,No,3
1989,SPR,Spring Creek Tule,COL,SY,0.0148,H,COL,No,3
1990,SPR,Spring Creek Tule,COL,SY,0.0037,H,COL,No,3
1991,SPR,Spring Creek Tule,COL,SY,0.0042,H,COL,No,3
1992,SPR,Spring Creek Tule,COL,SY,0.0043,H,COL,No,3
1993,SPR,Spring Creek Tule,COL,SY,0.0056,H,COL,No,3
1994,SPR,Spring Creek Tule,COL,SY,0.0032,H,COL,No,3
1995,SPR,Spring Creek Tule,COL,SY,0.0015,H,COL,No,3
1996,SPR,Spring Creek Tule,COL,SY,0.0116,H,COL,No,3
1997,SPR,Spring Creek Tule,COL,SY,0.0034,H,COL,No,3
1998,SPR,Spring Creek Tule,COL,SY,0.0385,H,COL,No,3
1999,SPR,Spring Creek Tule,COL,SY,0.0418,H,COL,No,3
2000,SPR,Spring Creek Tule,COL,SY,0.0338,H,COL,No,3
2001,SPR,Spring Creek Tule,COL,SY,0.0398,H,COL,No,3
2002,SPR,Spring Creek Tule,COL,SY,0.0075,H,COL,No,3
2003,SPR,Spring Creek Tule,COL,SY,0.0044,H,COL,No,3
2004,SPR,Spring Creek Tule,COL,SY,0.0017,H,COL,No,3
2005,SPR,Spring Creek Tule,COL,SY,0.018,H,COL,No,3
2006,SPR,Spring Creek Tule,COL,SY,0.0042,H,COL,No,3
2007,SPR,Spring Creek Tule,COL,SY,0.0272,H,COL,No,3
2008,SPR,Spring Creek Tule,COL,SY,0.0151,H,COL,No,3
2009,SPR,Spring Creek Tule,COL,SY,0.0172,H,COL,No,3
2010,SPR,Spring Creek Tule,COL,SY,0.0152,H,COL,No,3
2011,SPR,Spring Creek Tule,COL,SY,0.0295,H,COL,No,3
2012,SPR,Spring Creek Tule,COL,SY,0.04342726,H,COL,No,3
2013,SPR,Spring Creek Tule,COL,SY,0.007301264,H,COL,No,3
1971,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1972,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1973,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1974,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1975,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1976,SRH,Salmon River,OR,SY,0.0857,H,COAST,No,3
1977,SRH,Salmon River,OR,SY,0.05,H,COAST,No,3
1978,SRH,Salmon River,OR,SY,0.0796,H,COAST,No,3
1979,SRH,Salmon River,OR,SY,0.0414,H,COAST,No,3
1980,SRH,Salmon River,OR,SY,0.0574,H,COAST,No,3
1981,SRH,Salmon River,OR,SY,NA,H,COAST,No,3
1982,SRH,Salmon River,OR,SY,0.0716,H,COAST,No,3
1983,SRH,Salmon River,OR,SY,0.0788,H,COAST,No,3
1984,SRH,Salmon River,OR,SY,0.0928,H,COAST,No,3
1985,SRH,Salmon River,OR,SY,0.0209,H,COAST,No,3
1986,SRH,Salmon River,OR,SY,0.0571,H,COAST,No,3
1987,SRH,Salmon River,OR,SY,0.0511,H,COAST,No,3
1988,SRH,Salmon River,OR,SY,0.0187,H,COAST,No,3
1989,SRH,Salmon River,OR,SY,0.0449,H,COAST,No,3
1990,SRH,Salmon River,OR,SY,0.1024,H,COAST,No,3
1991,SRH,Salmon River,OR,SY,0.0111,H,COAST,No,3
1992,SRH,Salmon River,OR,SY,0.0486,H,COAST,No,3
1993,SRH,Salmon River,OR,SY,0.0968,H,COAST,No,3
1994,SRH,Salmon River,OR,SY,0.0478,H,COAST,No,3
1995,SRH,Salmon River,OR,SY,0.0232,H,COAST,No,3
1996,SRH,Salmon River,OR,SY,0.0262,H,COAST,No,3
1997,SRH,Salmon River,OR,SY,0.0727,H,COAST,No,3
1998,SRH,Salmon River,OR,SY,0.058,H,COAST,No,3
1999,SRH,Salmon River,OR,SY,0.105,H,COAST,No,3
2000,SRH,Salmon River,OR,SY,0.0928,H,COAST,No,3
2001,SRH,Salmon River,OR,SY,0.0522,H,COAST,No,3
2002,SRH,Salmon River,OR,SY,0.0273,H,COAST,No,3
2003,SRH,Salmon River,OR,SY,0.0063,H,COAST,No,3
2004,SRH,Salmon River,OR,SY,0.0467,H,COAST,No,3
2005,SRH,Salmon River,OR,SY,0.031,H,COAST,No,3
2006,SRH,Salmon River,OR,SY,0.0331,H,COAST,No,3
2007,SRH,Salmon River,OR,SY,0.0723,H,COAST,No,3
2008,SRH,Salmon River,OR,SY,0.0771,H,COAST,No,3
2009,SRH,Salmon River,OR,SY,0.16,H,COAST,No,3
2010,SRH,Salmon River,OR,SY,0.1674,H,COAST,No,3
2011,SRH,Salmon River,OR,SY,0.1243,H,COAST,No,3
2012,SRH,Salmon River,OR,SY,0.1868,H,COAST,No,3
2013,SRH,Salmon River,OR,SY,0.0576,H,COAST,No,3
1971,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1972,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1973,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1974,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1975,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1976,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1977,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1978,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1979,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1980,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1981,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1982,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1983,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1984,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1985,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1986,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1987,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1988,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1989,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1990,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1991,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1992,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1993,SSF,Skagit Summer,NPS,SY,NA,H,PS,No,3
1994,SSF,Skagit Summer,NPS,SY,0.0022,H,PS,No,3
1995,SSF,Skagit Summer,NPS,SY,0.0044,H,PS,No,3
1996,SSF,Skagit Summer,NPS,SY,0.0077,H,PS,No,3
1997,SSF,Skagit Summer,NPS,SY,0.0116,H,PS,No,3
1998,SSF,Skagit Summer,NPS,SY,0.0335,H,PS,No,3
1999,SSF,Skagit Summer,NPS,SY,0.0153,H,PS,No,3
2000,SSF,Skagit Summer,NPS,SY,0.0088,H,PS,No,3
2001,SSF,Skagit Summer,NPS,SY,0.0171,H,PS,No,3
2002,SSF,Skagit Summer,NPS,SY,0.0163,H,PS,No,3
2003,SSF,Skagit Summer,NPS,SY,0.0176,H,PS,No,3
2004,SSF,Skagit Summer,NPS,SY,0.0164,H,PS,No,3
2005,SSF,Skagit Summer,NPS,SY,0.0121,H,PS,No,3
2006,SSF,Skagit Summer,NPS,SY,0.0077,H,PS,No,3
2007,SSF,Skagit Summer,NPS,SY,0.0105,H,PS,No,3
2008,SSF,Skagit Summer,NPS,SY,0.011,H,PS,No,3
2009,SSF,Skagit Summer,NPS,SY,0.0049,H,PS,No,3
2010,SSF,Skagit Summer,NPS,SY,0.0043,H,PS,No,3
2011,SSF,Skagit Summer,NPS,SY,0.0121,H,PS,No,3
2012,SSF,Skagit Summer,NPS,SY,0.0087,H,PS,No,3
2013,SSF,Skagit Summer,NPS,SY,0.0121,H,PS,No,3
1971,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1972,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1973,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1974,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1975,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1976,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1977,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1978,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1979,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1980,STL,Stillaguamish,NPS,SY,0.0028,H,PS,No,3
1981,STL,Stillaguamish,NPS,SY,0.0051,H,PS,No,3
1982,STL,Stillaguamish,NPS,SY,0.016,H,PS,No,3
1983,STL,Stillaguamish,NPS,SY,0.0132,H,PS,No,3
1984,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1985,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
1986,STL,Stillaguamish,NPS,SY,0.0367,H,PS,No,3
1987,STL,Stillaguamish,NPS,SY,0.0261,H,PS,No,3
1988,STL,Stillaguamish,NPS,SY,0.036,H,PS,No,3
1989,STL,Stillaguamish,NPS,SY,0.0376,H,PS,No,3
1990,STL,Stillaguamish,NPS,SY,0.0697,H,PS,No,3
1991,STL,Stillaguamish,NPS,SY,0.0035,H,PS,No,3
1992,STL,Stillaguamish,NPS,SY,0.0112,H,PS,No,3
1993,STL,Stillaguamish,NPS,SY,0.0204,H,PS,No,3
1994,STL,Stillaguamish,NPS,SY,0.0238,H,PS,No,3
1995,STL,Stillaguamish,NPS,SY,0.0193,H,PS,No,3
1996,STL,Stillaguamish,NPS,SY,0.0206,H,PS,No,3
1997,STL,Stillaguamish,NPS,SY,0.0201,H,PS,No,3
1998,STL,Stillaguamish,NPS,SY,0.0089,H,PS,No,3
1999,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
2000,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
2001,STL,Stillaguamish,NPS,SY,NA,H,PS,No,3
2002,STL,Stillaguamish,NPS,SY,0.0137,H,PS,No,3
2003,STL,Stillaguamish,NPS,SY,0.0067,H,PS,No,3
2004,STL,Stillaguamish,NPS,SY,0.0117,H,PS,No,3
2005,STL,Stillaguamish,NPS,SY,0.0223,H,PS,No,3
2006,STL,Stillaguamish,NPS,SY,0.0042,H,PS,No,3
2007,STL,Stillaguamish,NPS,SY,0.019,H,PS,No,3
2008,STL,Stillaguamish,NPS,SY,0.0183,H,PS,No,3
2009,STL,Stillaguamish,NPS,SY,0.0071,H,PS,No,3
2010,STL,Stillaguamish,NPS,SY,0.0065,H,PS,No,3
2011,STL,Stillaguamish,NPS,SY,0.0142,H,PS,No,3
2012,STL,Stillaguamish,NPS,SY,0.0051,H,PS,No,3
2013,STL,Stillaguamish,NPS,SY,0.0074,H,PS,No,3
1971,WSH,Willamette,COL,Y,NA,H,COL,No,3
1972,WSH,Willamette,COL,Y,NA,H,COL,No,3
1973,WSH,Willamette,COL,Y,NA,H,COL,No,3
1974,WSH,Willamette,COL,Y,NA,H,COL,No,3
1975,WSH,Willamette,COL,Y,0.0332,H,COL,No,3
1976,WSH,Willamette,COL,Y,0.0472,H,COL,No,3
1977,WSH,Willamette,COL,Y,0.0499,H,COL,No,3
1978,WSH,Willamette,COL,Y,0.0249,H,COL,No,3
1979,WSH,Willamette,COL,Y,0.034,H,COL,No,3
1980,WSH,Willamette,COL,Y,0.0412,H,COL,No,3
1981,WSH,Willamette,COL,Y,0.0573,H,COL,No,3
1982,WSH,Willamette,COL,Y,0.0092,H,COL,No,3
1983,WSH,Willamette,COL,Y,0.0295,H,COL,No,3
1984,WSH,Willamette,COL,Y,0.0425,H,COL,No,3
1985,WSH,Willamette,COL,Y,0.0495,H,COL,No,3
1986,WSH,Willamette,COL,Y,0.0634,H,COL,No,3
1987,WSH,Willamette,COL,Y,0.0431,H,COL,No,3
1988,WSH,Willamette,COL,Y,0.0309,H,COL,No,3
1989,WSH,Willamette,COL,Y,0.0281,H,COL,No,3
1990,WSH,Willamette,COL,Y,0.0249,H,COL,No,3
1991,WSH,Willamette,COL,Y,0.0174,H,COL,No,3
1992,WSH,Willamette,COL,Y,0.0112,H,COL,No,3
1993,WSH,Willamette,COL,Y,0.0131,H,COL,No,3
1994,WSH,Willamette,COL,Y,0.0118,H,COL,No,3
1995,WSH,Willamette,COL,Y,0.0098,H,COL,No,3
1996,WSH,Willamette,COL,Y,0.0167,H,COL,No,3
1997,WSH,Willamette,COL,Y,0.0169,H,COL,No,3
1998,WSH,Willamette,COL,Y,0.0386,H,COL,No,3
1999,WSH,Willamette,COL,Y,0.0202,H,COL,No,3
2000,WSH,Willamette,COL,Y,0.0229,H,COL,No,3
2001,WSH,Willamette,COL,Y,0.0072,H,COL,No,3
2002,WSH,Willamette,COL,Y,0.0113,H,COL,No,3
2003,WSH,Willamette,COL,Y,0.0051,H,COL,No,3
2004,WSH,Willamette,COL,Y,0.009,H,COL,No,3
2005,WSH,Willamette,COL,Y,0.0105,H,COL,No,3
2006,WSH,Willamette,COL,Y,0.0291,H,COL,No,3
2007,WSH,Willamette,COL,Y,0.0222,H,COL,No,3
2008,WSH,Willamette,COL,Y,0.0138,H,COL,No,3
2009,WSH,Willamette,COL,Y,0.0078,H,COL,No,3
2010,WSH,Willamette,COL,Y,0.0138,H,COL,No,3
2011,WSH,Willamette,COL,Y,0.0223,H,COL,No,3
2012,WSH,Willamette,COL,Y,0.0099,H,COL,No,3
2013,WSH,Willamette,COL,Y,0.0128,H,COL,No,3
